dataset,check_type,column,key_value,row_index,reason,original_value,timestamp
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16559,75543,"Negative volume (-12.18 L) — likely return/reversal. Tagged for aggregation, not dropped.",-12.177099937756031,2026-05-16T00:21:30.936359
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13762,75702,"Negative volume (-87.02 L) — likely return/reversal. Tagged for aggregation, not dropped.",-87.0218140092046,2026-05-16T00:21:30.936375
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00186,76277,"Negative volume (-20.45 L) — likely return/reversal. Tagged for aggregation, not dropped.",-20.44777792872011,2026-05-16T00:21:30.936391
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18682,76291,"Negative volume (-33.50 L) — likely return/reversal. Tagged for aggregation, not dropped.",-33.50106625392469,2026-05-16T00:21:30.936407
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16868,76735,"Negative volume (-24.15 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.14801839637778,2026-05-16T00:21:30.936429
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02895,76760,"Negative volume (-24.88 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.87642690246118,2026-05-16T00:21:30.936446
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16839,76978,"Negative volume (-9.51 L) — likely return/reversal. Tagged for aggregation, not dropped.",-9.5088053255915,2026-05-16T00:21:30.936465
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09937,77090,"Negative volume (-78.59 L) — likely return/reversal. Tagged for aggregation, not dropped.",-78.59151742461812,2026-05-16T00:21:30.936482
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01835,77106,"Negative volume (-39.53 L) — likely return/reversal. Tagged for aggregation, not dropped.",-39.53403055411301,2026-05-16T00:21:30.936498
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14371,77916,"Negative volume (-19.17 L) — likely return/reversal. Tagged for aggregation, not dropped.",-19.17153644836218,2026-05-16T00:21:30.936514
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15518,78310,"Negative volume (-26.17 L) — likely return/reversal. Tagged for aggregation, not dropped.",-26.173195589249683,2026-05-16T00:21:30.936530
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10948,78324,"Negative volume (-20.53 L) — likely return/reversal. Tagged for aggregation, not dropped.",-20.53234982353729,2026-05-16T00:21:30.936546
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01520,78894,"Negative volume (-34.41 L) — likely return/reversal. Tagged for aggregation, not dropped.",-34.41073450164412,2026-05-16T00:21:30.936562
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15313,79617,"Negative volume (-39.07 L) — likely return/reversal. Tagged for aggregation, not dropped.",-39.06547935444311,2026-05-16T00:21:30.936578
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16901,79722,"Negative volume (-5.11 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.105383556281296,2026-05-16T00:21:30.936594
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03213,79792,"Negative volume (-22.32 L) — likely return/reversal. Tagged for aggregation, not dropped.",-22.322350015554857,2026-05-16T00:21:30.936610
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12569,80081,"Negative volume (-40.80 L) — likely return/reversal. Tagged for aggregation, not dropped.",-40.79881562465782,2026-05-16T00:21:30.936626
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01691,81499,"Negative volume (-195.64 L) — likely return/reversal. Tagged for aggregation, not dropped.",-195.6420616344971,2026-05-16T00:21:30.936643
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13255,81502,"Negative volume (-12.61 L) — likely return/reversal. Tagged for aggregation, not dropped.",-12.614073979137276,2026-05-16T00:21:30.936659
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12206,82061,"Negative volume (-53.37 L) — likely return/reversal. Tagged for aggregation, not dropped.",-53.36627609801244,2026-05-16T00:21:30.936675
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14337,84327,"Negative volume (-906.67 L) — likely return/reversal. Tagged for aggregation, not dropped.",-906.6664145945896,2026-05-16T00:21:30.936691
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02586,85501,"Negative volume (-48.78 L) — likely return/reversal. Tagged for aggregation, not dropped.",-48.78208518852949,2026-05-16T00:21:30.936707
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14056,85814,"Negative volume (-125.37 L) — likely return/reversal. Tagged for aggregation, not dropped.",-125.36704804791884,2026-05-16T00:21:30.936722
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01698,86510,"Negative volume (-2.52 L) — likely return/reversal. Tagged for aggregation, not dropped.",-2.5182891114180803,2026-05-16T00:21:30.936738
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10157,86526,"Negative volume (-31.49 L) — likely return/reversal. Tagged for aggregation, not dropped.",-31.4924625164386,2026-05-16T00:21:30.936756
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13755,86541,"Negative volume (-113.74 L) — likely return/reversal. Tagged for aggregation, not dropped.",-113.74421786682252,2026-05-16T00:21:30.936772
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13533,87528,"Negative volume (-33.50 L) — likely return/reversal. Tagged for aggregation, not dropped.",-33.502626673825084,2026-05-16T00:21:30.936788
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15607,88630,"Negative volume (-21.73 L) — likely return/reversal. Tagged for aggregation, not dropped.",-21.72568743183932,2026-05-16T00:21:30.936804
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02778,88838,"Negative volume (-2.98 L) — likely return/reversal. Tagged for aggregation, not dropped.",-2.9783626975183024,2026-05-16T00:21:30.936822
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16994,89358,"Negative volume (-25.29 L) — likely return/reversal. Tagged for aggregation, not dropped.",-25.28714405983865,2026-05-16T00:21:30.936838
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05813,89854,"Negative volume (-27.44 L) — likely return/reversal. Tagged for aggregation, not dropped.",-27.44059678139704,2026-05-16T00:21:30.936853
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19131,90596,"Negative volume (-12.10 L) — likely return/reversal. Tagged for aggregation, not dropped.",-12.100489985875337,2026-05-16T00:21:30.936869
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02842,90680,"Negative volume (-94.04 L) — likely return/reversal. Tagged for aggregation, not dropped.",-94.03746179505114,2026-05-16T00:21:30.936884
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11103,91311,"Negative volume (-12.71 L) — likely return/reversal. Tagged for aggregation, not dropped.",-12.706596071050845,2026-05-16T00:21:30.936900
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09982,91448,"Negative volume (-43.91 L) — likely return/reversal. Tagged for aggregation, not dropped.",-43.910318586135965,2026-05-16T00:21:30.936916
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01768,91586,"Negative volume (-17.16 L) — likely return/reversal. Tagged for aggregation, not dropped.",-17.15781183855595,2026-05-16T00:21:30.936931
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01608,92087,"Negative volume (-7.09 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.088726130060531,2026-05-16T00:21:30.936947
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05259,92092,"Negative volume (-28.96 L) — likely return/reversal. Tagged for aggregation, not dropped.",-28.96093805981158,2026-05-16T00:21:30.936962
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14203,92290,"Negative volume (-11.77 L) — likely return/reversal. Tagged for aggregation, not dropped.",-11.765416764006863,2026-05-16T00:21:30.936978
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00228,93241,"Negative volume (-22.44 L) — likely return/reversal. Tagged for aggregation, not dropped.",-22.435302303178645,2026-05-16T00:21:30.936993
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09914,94704,"Negative volume (-42.95 L) — likely return/reversal. Tagged for aggregation, not dropped.",-42.94998385638416,2026-05-16T00:21:30.937009
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00269,94948,"Negative volume (-104.27 L) — likely return/reversal. Tagged for aggregation, not dropped.",-104.27114184060244,2026-05-16T00:21:30.937025
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10804,95319,"Negative volume (-32.57 L) — likely return/reversal. Tagged for aggregation, not dropped.",-32.56962114432857,2026-05-16T00:21:30.937041
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09007,95455,"Negative volume (-40.20 L) — likely return/reversal. Tagged for aggregation, not dropped.",-40.20445703542061,2026-05-16T00:21:30.937056
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03723,95667,"Negative volume (-24.56 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.56187272474779,2026-05-16T00:21:30.937072
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06687,95881,"Negative volume (-5.27 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.268579949414746,2026-05-16T00:21:30.937087
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18237,97689,"Negative volume (-9.95 L) — likely return/reversal. Tagged for aggregation, not dropped.",-9.94845911065901,2026-05-16T00:21:30.937102
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08523,98405,"Negative volume (-36.95 L) — likely return/reversal. Tagged for aggregation, not dropped.",-36.946153796691526,2026-05-16T00:21:30.937117
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14085,98803,"Negative volume (-14.21 L) — likely return/reversal. Tagged for aggregation, not dropped.",-14.206054976210282,2026-05-16T00:21:30.937133
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01859,99940,"Negative volume (-3.04 L) — likely return/reversal. Tagged for aggregation, not dropped.",-3.041803157451014,2026-05-16T00:21:30.937148
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16362,100488,"Negative volume (-60.64 L) — likely return/reversal. Tagged for aggregation, not dropped.",-60.63713713421872,2026-05-16T00:21:30.937163
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17507,100658,"Negative volume (-6.49 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.494134107818258,2026-05-16T00:21:30.937178
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00364,100782,"Negative volume (-58.66 L) — likely return/reversal. Tagged for aggregation, not dropped.",-58.65967619373682,2026-05-16T00:21:30.937193
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06588,100993,"Negative volume (-7.21 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.20935878975439,2026-05-16T00:21:30.937208
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08716,101032,"Negative volume (-176.26 L) — likely return/reversal. Tagged for aggregation, not dropped.",-176.26197730818072,2026-05-16T00:21:30.937223
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02228,101059,"Negative volume (-9.58 L) — likely return/reversal. Tagged for aggregation, not dropped.",-9.576223045822294,2026-05-16T00:21:30.937237
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05757,101502,"Negative volume (-44.76 L) — likely return/reversal. Tagged for aggregation, not dropped.",-44.764985676713025,2026-05-16T00:21:30.937252
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15786,101782,"Negative volume (-5.29 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.28523251677677,2026-05-16T00:21:30.937267
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07919,101830,"Negative volume (-2.99 L) — likely return/reversal. Tagged for aggregation, not dropped.",-2.990461693078648,2026-05-16T00:21:30.937282
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05622,101984,"Negative volume (-6.50 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.497819856983876,2026-05-16T00:21:30.937297
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04090,103120,"Negative volume (-7.32 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.317939934603603,2026-05-16T00:21:30.937312
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01288,103486,"Negative volume (-29.02 L) — likely return/reversal. Tagged for aggregation, not dropped.",-29.02120122712891,2026-05-16T00:21:30.937328
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17645,103786,"Negative volume (-14.14 L) — likely return/reversal. Tagged for aggregation, not dropped.",-14.136570374574887,2026-05-16T00:21:30.937343
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10088,104914,"Negative volume (-30.23 L) — likely return/reversal. Tagged for aggregation, not dropped.",-30.229844352458272,2026-05-16T00:21:30.937358
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18998,105381,"Negative volume (-33.44 L) — likely return/reversal. Tagged for aggregation, not dropped.",-33.43794098945292,2026-05-16T00:21:30.937373
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15892,105562,"Negative volume (-9.77 L) — likely return/reversal. Tagged for aggregation, not dropped.",-9.773318844028111,2026-05-16T00:21:30.937388
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10050,106015,"Negative volume (-4.43 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.430339364541488,2026-05-16T00:21:30.937403
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02407,106592,"Negative volume (-8.30 L) — likely return/reversal. Tagged for aggregation, not dropped.",-8.301701999728902,2026-05-16T00:21:30.937418
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09743,107066,"Negative volume (-96.41 L) — likely return/reversal. Tagged for aggregation, not dropped.",-96.40675129093796,2026-05-16T00:21:30.937433
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08655,107646,"Negative volume (-11.60 L) — likely return/reversal. Tagged for aggregation, not dropped.",-11.601770457189922,2026-05-16T00:21:30.937448
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10235,107941,"Negative volume (-20.33 L) — likely return/reversal. Tagged for aggregation, not dropped.",-20.328945865119792,2026-05-16T00:21:30.937463
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12592,108249,"Negative volume (-33.55 L) — likely return/reversal. Tagged for aggregation, not dropped.",-33.54904334274938,2026-05-16T00:21:30.937478
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10441,108586,"Negative volume (-118.46 L) — likely return/reversal. Tagged for aggregation, not dropped.",-118.4604827058058,2026-05-16T00:21:30.937493
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00378,109374,"Negative volume (-31.69 L) — likely return/reversal. Tagged for aggregation, not dropped.",-31.69043671720196,2026-05-16T00:21:30.937508
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11733,109659,"Negative volume (-351.98 L) — likely return/reversal. Tagged for aggregation, not dropped.",-351.9769424825094,2026-05-16T00:21:30.937523
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19121,111306,"Negative volume (-53.26 L) — likely return/reversal. Tagged for aggregation, not dropped.",-53.2622882514126,2026-05-16T00:21:30.937538
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19819,111781,"Negative volume (-8.78 L) — likely return/reversal. Tagged for aggregation, not dropped.",-8.783322710797394,2026-05-16T00:21:30.937553
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15778,112571,"Negative volume (-7.61 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.610738598878608,2026-05-16T00:21:30.937568
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14271,112720,"Negative volume (-34.88 L) — likely return/reversal. Tagged for aggregation, not dropped.",-34.881530172394974,2026-05-16T00:21:30.937583
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05281,112766,"Negative volume (-14.15 L) — likely return/reversal. Tagged for aggregation, not dropped.",-14.154356532527396,2026-05-16T00:21:30.937599
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12036,112852,"Negative volume (-36.12 L) — likely return/reversal. Tagged for aggregation, not dropped.",-36.12167325915248,2026-05-16T00:21:30.937614
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01295,112954,"Negative volume (-12.54 L) — likely return/reversal. Tagged for aggregation, not dropped.",-12.542277103339767,2026-05-16T00:21:30.937630
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14610,114746,"Negative volume (-9.82 L) — likely return/reversal. Tagged for aggregation, not dropped.",-9.823747538226137,2026-05-16T00:21:30.937645
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17931,114758,"Negative volume (-2.84 L) — likely return/reversal. Tagged for aggregation, not dropped.",-2.84041571076147,2026-05-16T00:21:30.937660
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07106,116105,"Negative volume (-67.53 L) — likely return/reversal. Tagged for aggregation, not dropped.",-67.52517549233475,2026-05-16T00:21:30.937675
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06342,117038,"Negative volume (-9.03 L) — likely return/reversal. Tagged for aggregation, not dropped.",-9.033338176177784,2026-05-16T00:21:30.937690
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18986,117158,"Negative volume (-36.60 L) — likely return/reversal. Tagged for aggregation, not dropped.",-36.600317155439285,2026-05-16T00:21:30.937710
